userName,score,at,content
Pengguna Google,1,2024-11-12 14:19:48,"Dear Garena, tolong perbaiki sistem automatch yang berat sebelah. (contoh: afk, noob, mementingkan diri sendiri, suka berpisah saat bermain) mohon buat settingan terbaru untuk disesuaikan dengan KD player saja. Begitupula dengan tim lawan agar menciptakan permainan yang adil bagi kedua belah pihak, Juga tolong perbaiki bug matchmaking yang membuat resah karena sangat menggangu ketika Mabar dan teman teman lain sudah masuk kedalam room sedangkan saya tidak masuk kedalam match"
Pengguna Google,5,2024-11-12 13:53:25,"Gamenya bagis banget, tapi garena mohon balikin peta peak dulu peak sekarang tidak menyenangkan, semua Player Free Fire ingin peak dulu plisssss. Mohon bantuannya😇😊"
Pengguna Google,5,2024-11-12 13:12:02,Hai game ini sangat bagus telah menemani saya sejak 2019 saya sangat suka game ini dulu saya pensi saya ingin bernostalgia pas main saya begitu kaget karena musuhnya jago semua tolong buat kan grafik yang cocok untuk hp saya😄
Pengguna Google,1,2024-11-12 12:41:48,"suka ngelag padahal jaringan nya bagus bagus aja, suka tiba tiba keluar sendiri, dan paling parah sih ga bisa gerak. gerak gerak udah di lobi padahal masih main... apalagi sinyal nya yang begitu bagus jadi jelek saat main."
Pengguna Google,1,2024-11-12 12:37:01,"Game mati, udah sepi peminat, karna apa? karna lo setiap bulan update dan memori orang kelas menengah mana mampu buat download aplikasi yang tadinya ringan jadi se besar ini, perbaiki lagi lah sistem update tiap bulan begitu, kalo ga guna mending gausah biar makin rame lagi ini game."
Pengguna Google,1,2024-11-12 12:01:25,Tidak bisa membuka apikasi ini karena ada virus di apk ini tolong di perbaiki lagi ya tolong banget karena saya ingin memeinkan game ini🙏
Pengguna Google,5,2024-11-12 11:23:17,Ini game bagus banget dah semua ada di dia bagus nya semoga update nya lebih bagus lagi dari pada sebelum nya dan jangan lupa perbaiki sinyal padahal sinyal bagus tiba tiba lag dan mati di tembak musuh semoga di perbaiki developer 🙏🙏 salam boyah🤝 ★★★★★
Pengguna Google,5,2024-11-12 10:35:42,"Buset gem ini makin seru yg dulunya burik sekarang makin bagus, aku sering bermain free fire bersma teman seru banget wajib si downlood gem ini karna gem nya bisa mabar dan menantang ."
Pengguna Google,2,2024-11-12 10:23:45,"Tolong perbaiki bug login gagal,cuma gara gara gunta ganti akun pas mau login lagi,login gagal,tolong segera perbaiki"
Pengguna Google,1,2024-11-12 09:43:56,Gajelas banget setelah update jaringannya nggak stabil padah jaringanku 6 cuman ngelag ngelag fix lah jangan event doang di urusin punya game ya bug nya di urusin
Pengguna Google,4,2024-11-12 07:54:22,Min kenapa ada BLACK LIST akun aku lun kena padahal gk pakai cheat atau semacamnya. Tolong perbaiki Min agar tidak ke black list
Pengguna Google,1,2024-11-12 07:52:14,"ketemu musuh jaringan naik 999++++++ pas diloby Bagus pas main jelek jaringan, jaringan apa ini,pas nonton tik tok bagus. tolong di perbaiki jaringannya Jangan grafiknya terus yg dikasih bagus.ingat Garena tidak semuanya bisa beli hp bagu tol."
Pengguna Google,1,2024-11-12 04:39:32,"game rusakkkkkkk skrg lag nya nambah parah, di benerin napa ni game, di hp gw ram 6 aja ngeleg banget apa lagi di ram dua, ini game rusakkkkkkk tolong di perbaiki masalah sinyal gw benci skrg sama game yang nama nya free fire ini"
Pengguna Google,2,2024-11-12 02:50:57,Tolong perbaiki ketika Hp nglek di suruh login ulang pass masuk in game itu ada bug karakter yang di pake Caroline tapi bentuk wajah Kelly pass liat semua karakter itu ada suatu bug unduh pass pencet padahal semua udh di unduh tapi pass login ulang semua jadi normal itu sangat mengaggu jadi harus cape dua kali anjir lah😒
Pengguna Google,3,2024-11-11 23:53:47,"game nya bagus si enak aja cuman masalah ditop up nya kan ada airdrop ya yg diskon itu diakun saya trs saya top up ada kisaran 3.330 harga nya saya top up 3.350 kok gk bisa ""pembayaran axis ini ditolak"" tolong diperbaiki"
Pengguna Google,1,2024-11-11 22:49:39,"Game bikin gangguan jiwa pas main cs dan udah ga ada harapan buat menang tapi tetep dipaksa main kalo keluar kredit skor nya di kurangin, mana ga ada tombol menyerah lagi, jadi tolong tambahin tombol menyerah, nanti saya kasih bintang 5"
Pengguna Google,1,2024-11-11 22:35:03,"Aplikasinya bagus bgt, tapi satu kekurangannya jika kebanyakan download pack maka hp bkln lag dan patah². Banyak yang mengalami, kebanyakan teman² saya udh muak sama itu jadi mereka uninstall. Padahal hp saya support bgt Ram aja dewa, jadi tolong di atas ""Terimakasih"""
Pengguna Google,3,2024-11-11 22:23:20,"min free firee makin sepi ,gada niatan min event gratis yang bangus gitu biar ga monoton amat event nya yang gitu' terus misinya susah kan ga semua orang bisa selesaiin misi gitu terus hadiah nya lagi yang ,,,,akh ga bisa di jelasin intinya buat event yang semenarik mungkin biar gak bosen"
Pengguna Google,4,2024-11-11 16:24:03,"Entahlah, saya mempunyai free fire biasa dan free fire max. Tapi anehnya di device saya free fire max lebih tidak lag dibanding dengan free fire biasa. Saya tidak tau apa faktor dari hal tersebut, kendati demikian saya tetap merekomendasikan game ini."
Pengguna Google,1,2024-11-11 15:52:45,Permisi min tolong nih benerin dong bugg damagenya saya main ga asik nih masa hrusnya tuh musuh kenock tapi karena bugg damage jdi ga mati mati musuhnya ayolah min jangan update doang min minimal benerin lahh bug damage nya jangan banyakin update doang tapi bug damage ga ilang ilang
Pengguna Google,5,2024-11-11 15:33:52,Dulu saya pernah bermain game ini menggunakan akun guest yg mempunyai item langka namun akun itu hilang apakah akun itu bisa di kembalikan nama akunnya daxkea
Pengguna Google,4,2024-11-11 13:49:33,"masih ada beberapa bug yang menurut saya cukup mengganggu dan belum di perbaiki dari dulu : 1. gloowall delay/lambat padahal sinyal bagus 2. kalo main epep kelamaan sinyal tiba tiba ngelag padahal sebelumnya lancar lancar aja 3. yang paling resah yaitu bug damage, dari dulu sampe skrng masih ada aja bug damage, tolong segera di perbaiki, Terimakasih"
Pengguna Google,1,2024-11-11 11:18:11,"game bukanya menghibur tapi payahhh adahal baru beli kuota 11 gb HP baru beli, hp ga panas pas gw main rank malah 999+ jaringannya pas pake aplikasi lain lancar kok jaringannya yang lebih ngeselin lagi pas gw login ulang karena eror malah dimunculin sengaja kalah dan honor score turun game payah"
Pengguna Google,4,2024-11-11 11:16:27,Aplikasi nya bagus tapi ketika kita lagi asik main game tiba tiba ngeleg padahal sinyal lancar tolong diperbaiki lagi
Pengguna Google,1,2024-11-11 10:44:25,free fire game buriq bisa bisanya lagi maen malah nyemplung ke tanah terelim langsung bug sangat merugikan dan juga bug lebih ngeselin bug damage dari jaman purba!
Pengguna Google,1,2024-11-11 10:43:10,"udah burik sering ngebug terus jaringan nya ngelek selalu padahal di game lain bagus bagus,tolong di perbaiki gareba"
Pengguna Google,5,2024-11-11 10:04:00,ff bagus dan te bis tpi khsus di ram 2gb bisa ultra aku ultra ram 2gb tah patahan tapi selain itu event gratis selainnya sudah bagus mohon maaf
Pengguna Google,1,2024-11-11 10:01:23,"Menyesal Aku download nya damage nya GK lengket udah habis uang banyak Makin hari mangkin jelek GK seperti dulu lagi main game nya , aku kira makin hari makin bagus ternyata GK bagus, udah bandel old di keluarin,GK seperti (ML)👍 Skin old ML GK pernah di keluarin lagi Gk seperti gem ff sekarang"
Pengguna Google,3,2024-11-11 08:47:41,Min tolong perbaiki kenapa gabisa liat baju musuh di br ranked sedangkan di cs bisa udah download ful size grafit standar ultra tetap sama baju musuh nya kaya bot gtu tolong perbaiki ya min biar bisa nyaman untuk semua orang
Pengguna Google,4,2024-11-11 02:41:33,saran saya terhadap game ini adalah: 1. Tingkatkan Grafis Free Fire bisa lebih menarik dengan grafis yang lebih tajam dan realistis. 2. Perbaiki Sistem Pay-to-Win Batasi item berbayar hanya untuk kosmetik agar permainan tetap adil. 3. Anti-Cheat Lebih Kuat Tingkatkan sistem anti-cheat untuk menjaga keadilan di dalam game. 4. Event Lebih Variatif Tambahkan event baru dan mode permainan untuk variasi yang lebih seru. Perbaikan ini dapat membuat Free Fire semakin menyenangkan
Pengguna Google,1,2024-11-11 01:35:05,"saat bermain jaringan sangatlah bgus, tetapi pas ketemu musuh jaringan menjadi jelek. tapi pas saya bemain ml tidak jaringan, saya akan pindah ke ml saja karna game ini sangat lah jelek, penyebab nya apa karna bisa jaringan? tolong ubah dan update lagi !!!"
Pengguna Google,1,2024-11-10 22:55:27,"Gatau lagi ama ini game,rusak parah,kadang bugnya gak ngotakk njir,baju tiba² ilang ngak kelihatan,kayak ke hapus datanya padahal saya saja ga pernah hapus data nya,pas mau di dowlod datanya juga malah gabisa di pencet tanda dowlod nya,minimal kalok event jelek ya game nya jangan separah ini bug nya"
Pengguna Google,4,2024-11-10 17:11:59,"Tolong banget untuk masalah bind akun,tolong di tambahin ganti tautan akun atau ditambah gitu kayak FB dan google jangan cuma 1 akun doang plis bnget Garena,akun aku terjebak di akun FB yg udah gk aktif semoga ada update yang menambah tautan bind akun nya"
Pengguna Google,1,2024-11-10 14:21:21,"Game pay to win .bykin aj tuh skin tpi jaringan game kgk di stabilin garena mabuk, udh pemilihan tim gk sempurna. Full aneh ni game, dari 2022 ampe skrg gw main kgk prnh bener game nya👎"
Pengguna Google,5,2024-11-10 14:16:39,Game ini sangat bagus dan juga banyak fitur baru ketika di apdet pasti ada baju emot geratis pokoknya ini game bagus deh tapi kadang ngebak tiba tiba masuk dalam tanah tolong ya min di hapus dulu itu bak
Pengguna Google,1,2024-11-10 13:13:03,"kga jelas, update mulu tapi bug hs g dibenerin, wifi leg ke deteksi afk + pas di lanjutin ada bug ""lanjutkan permainan atau terkena hukuman"" udh di lanjutin tapi tetep kena hukuman, jadi honor score turun, moga bisa di perbaiki lagi lah bug nya."
Pengguna Google,5,2024-11-10 12:44:41,Gemnya sangat bagus tapi untuk Karak Ter musuh nya Mohan di perlihatkan saja semua gak usah pake ram hp yg besar soalnya aku mau nengok skin orang lain
Pengguna Google,2,2024-11-10 12:11:28,"saya bosen main ff karna kalau setiap main itu map nya ga pernah ganti ganti,dari mulai nya game terus aja map nya Bermuda padahal saya dan temen temen sudah pada download map,kenapa ini tolong ya Garena free fire di perbaiki"
Pengguna Google,2,2024-11-10 10:22:25,"Garena free fire, Tolong dong solusi nya karena terasa berat, sering ngeleg dan patah patah saat bermain kalo bisa di perbaiki."
Pengguna Google,5,2024-11-10 09:22:54,Games ini bagus sekali bulan kemarin saya hapus FF max gara gara download efoodball jadi saya download lagi soalnya aku ngerasa lebih seruan FF jadi aku download lagi FF biasa bulan kemarin FF max seru bgt deh kalian wajib download
Pengguna Google,1,2024-11-10 08:59:38,"Percuma berkomentar disini, tidak akan merubah koneksi di dalam geme, banyak pemain yg sangat kecewa, masalah yg dari dulu tidak bisa di atasi oleh garena adalah jaringan yg lemah dan kalau mau bintang 5 ya di perbaiki bug jaringannya"
Pengguna Google,5,2024-11-10 08:38:10,Lumayan tapi kadang kadang lag padahal sinyal saya bagus dan tiba tiba suka gak ngerespon saat saya pencet gloowal
Pengguna Google,5,2024-11-10 08:03:27,Gamenya bagus grafik juga oke dan bisa mabar sama teman di hari libur bagus lah pokoknya tingkatkan lgi Min.
Pengguna Google,5,2024-11-10 07:57:51,ff memang di hati ku itu sangat berguna saat aku bosan bayak musuh juga enak bisa mabar sama teman tapi ada kesalahan dikit kalo mabar tuh cuma bisa 4 orang jadi aku pas mau mbr 5 orang gak bisa gimana ya tolong benerin lagi ya
Pengguna Google,1,2024-11-10 07:57:23,"gamenya ok sih... cuman s mua hadiahnya ajah yg buruk., mustahil di dapat kalau gakk pakai DM, mending gakk usah di keluarin. sudah gitu garena gakk konsisten dan profesional, masa kami player dengan skin gratisan harus berhadapan dengan player dengan skin senjata 2 juta. apalagi kalau main mode BR. tolonglah garena di pertimbangkan.habisin DM jga percuma buat ngespin,,burik2,benar2 nyesal download dan main game ini...mending pindah ke game sebelah...."
Pengguna Google,5,2024-11-10 07:42:41,"game nya bagus bgtt,tapi aku cuman pengen sinyal nya kalo pas ada musuh malah nge lag tapi pas KLO lagi sepi sinyal nya bagus,agak laen sih ini Garena,dan 1 lagi tolong hoki in akun aku plis"
Pengguna Google,5,2024-11-10 06:43:35,bagus banget kaya gem peperangan baru banyak musuh di peak tapi masih banyak bag tadi aku udah tembak tembak musunya gak mati mati tolong di perbaiki
Pengguna Google,4,2024-11-10 06:01:38,Gamenya sih bagus tapi aku kasih bintang 4 karena pas aku main tiba-tiba jaringannya merah padahal dihape aku bagus sinyalnya tapi kalau di game malah merah sinyalnya jadi tolong dibenarkan dong.
Pengguna Google,3,2024-11-10 03:59:26,maaf saya kasih bintang tiga karena bug Mulu padahal udah update sinyalnya padahal enak tapi di loby tu merah jaringannya jadi gabisa main
Pengguna Google,2,2024-11-10 02:33:20,Game burik pas saya mau login tidak bisa tolong di perbaiki game burik kaya anjeng babi game tolong perbaiki dan satu lagi tolong citer nya di hilangin ya
Pengguna Google,5,2024-11-10 02:13:03,"Kepada pihak garena, Terima kasih telah menciptakan game ini, game yang dulu kami mainkan bersama di setiap malam, yang selalu menemani kami. tapi satu persatu dari kami memutuskan untuk pensiun karna kesibukan masing-masing, dan saya adalah yang terakhir bertahan, tapi saat ini saya memutuskan untuk berhenti juga karna kesibukan, dan saya merasa bermain freefire saat ini sudah tidak seperti dulu lagi, karna sudah tidak ada teman yg bermain lagi. Terimakasih 6 tahunnya🙏 10 November 2024"
Pengguna Google,5,2024-11-09 20:24:32,game nya sudah bagus dan pergerakan nya sudah mulu hanya saja ada masalah nya damage dari yang Terima dari musuh selalu fatal tidak ada waktu melarikan diri beberapa detik maupun mili secon itu saja yang ku sampai kan Terima kasih
Pengguna Google,1,2024-11-09 14:13:24,"Banyak bug dan sinyal susah ditangkap ni apk, buka youtube tiktok ig fb browsing lancar, giliran mau login request time out mulu"
Pengguna Google,1,2024-11-09 14:03:06,"Semenjak update 2022 ini game bener"" rusak Suara speaker mengecil ketika bermain dengan teman Step musuh enggak kedengaran, tiba-tiba ada dibelakang, Udah gitu bug damage masih enggak dibenerin Udah gitu skill karakternya enggak ngontak,bug damage di kombinasikan dengan skill karakter yg enggak seimbang,bguuuuss👍 6 tahun main ff, update 2022,2023, dan sampai sekarang bener"" updatetan bikin stres, orang main epep enggak cuma mau menikmati event nya saja, gameplay-nya juga harus dibikin nyaman"
Pengguna Google,5,2024-11-09 13:49:59,"Game bagus,tapi banyak bug yang meresahkan, seperti Hayato mukanya jadi Andrew🗿,tolong garena,perbaiki bug meresahkan ini 🗿"
Pengguna Google,1,2024-11-09 13:37:57,Ff game ga bagus aku lawan musuh pas aku sekaratin malah ngelag padahal fps sama ping aku bagus ijo tapi musuh nya ku tembak ga mati mati tiba tiba darah aku ngurang lalu mati ga jelas ff game jelek
Pengguna Google,1,2024-11-09 12:59:56,"Masa iya update sekarang main jadi dapet map Bermuda terus !. Map udh di download semua padahal dari nextera,alpine,Kalahari,purgatory, remastered jg . bosen banget , ( ENEG JUGA LIAT MAP BERMUDA MULU )."
Pengguna Google,1,2024-11-09 11:00:58,Saya sudah lama mainnya tapi 2024 ini tidak kaya dulu lagi sekarang beda pas saya tembak musuhnya harusnya kok eh malah aku yang mati tadinya hedsod eh ga mati garena garena tolong lah balikin ff dulu kami ini kangen sama ff dulu
Pengguna Google,4,2024-11-09 10:49:23,"cite4 dmn² orng pake file untuk auto hs banyak tapi gpp saya ingin untuk pemilik game ini untuk segera perbaikikan hal ga wajar ini, tolong bantuan nya 🙏"
Pengguna Google,1,2024-11-09 09:50:40,"Ga sesuai bah, masa 2000+ diamond ga dapet SG Aqua si, lebih parahnya lagi cuma dapet 2token😭, hampir setiap spin dapet voucher, ga dapet token nya😭, jahat bet dah😭"
Pengguna Google,1,2024-11-09 09:42:28,"Kenapa aku gak bisa main ini geme padahal aku udah main dari lama pas aku mau ganti mode Ada tulisan baca info geme ,mahon tunggu Gitu tulisan nya gimana sih aku gak bisa main ff lagi btw aku di bengkulu kota mohon bisa di perbaikan plsssss"
Pengguna Google,5,2024-11-09 08:49:34,"Game yang sangat seru, tapi sayang free fire ga seperti dulu lagi sekarang game nya berat dan map Bermuda nya banyak yang di ubah teman teman ku pensi gara gara peak di ubah tapi gua selalu berharap peak yang gua kenal kembali dan teman teman gua combek Semangat buat Dev nya😀😄"
